timestamp,date,day_of_month,hour_of_day,equipment_id,consumption_kwh
2025-06-27 00:00:00+00:00,2025-06-27,27,0,idrac-CDQGPV3,21.11196842
2025-06-28 00:00:00+00:00,2025-06-28,28,0,idrac-CDQGPV3,21.422053423
2025-06-29 00:00:00+00:00,2025-06-29,29,0,idrac-CDQGPV3,21.414680369000003
2025-06-30 00:00:00+00:00,2025-06-30,30,0,idrac-CDQGPV3,21.300780929000002
2025-07-01 00:00:00+00:00,2025-07-01,1,0,idrac-CDQGPV3,21.694644976
2025-07-02 00:00:00+00:00,2025-07-02,2,0,idrac-CDQGPV3,21.327358379
2025-06-03 00:00:00+00:00,2025-06-03,3,0,idrac-DDQGPV3,21.782565783
2025-06-04 00:00:00+00:00,2025-06-04,4,0,idrac-DDQGPV3,22.036142660000003
2025-06-05 00:00:00+00:00,2025-06-05,5,0,idrac-DDQGPV3,22.057319769000003
2025-06-06 00:00:00+00:00,2025-06-06,6,0,idrac-DDQGPV3,22.022084429
2025-06-07 00:00:00+00:00,2025-06-07,7,0,idrac-DDQGPV3,21.950853993
2025-06-08 00:00:00+00:00,2025-06-08,8,0,idrac-DDQGPV3,21.576018689
2025-06-09 00:00:00+00:00,2025-06-09,9,0,idrac-DDQGPV3,0.0
2025-06-10 00:00:00+00:00,2025-06-10,10,0,idrac-DDQGPV3,0.0
2025-06-11 00:00:00+00:00,2025-06-11,11,0,idrac-DDQGPV3,21.490638305
2025-06-12 00:00:00+00:00,2025-06-12,12,0,idrac-DDQGPV3,21.067954535000002
2025-06-13 00:00:00+00:00,2025-06-13,13,0,idrac-DDQGPV3,0.0
2025-06-14 00:00:00+00:00,2025-06-14,14,0,idrac-DDQGPV3,20.937042788
2025-06-15 00:00:00+00:00,2025-06-15,15,0,idrac-DDQGPV3,0.0
2025-06-16 00:00:00+00:00,2025-06-16,16,0,idrac-DDQGPV3,21.366010601000003
2025-06-17 00:00:00+00:00,2025-06-17,17,0,idrac-DDQGPV3,0.0
2025-06-18 00:00:00+00:00,2025-06-18,18,0,idrac-DDQGPV3,22.954612144
2025-06-19 00:00:00+00:00,2025-06-19,19,0,idrac-DDQGPV3,23.032800658
2025-06-20 00:00:00+00:00,2025-06-20,20,0,idrac-DDQGPV3,22.221275121999998
2025-06-21 00:00:00+00:00,2025-06-21,21,0,idrac-DDQGPV3,22.576326012000003
2025-06-22 00:00:00+00:00,2025-06-22,22,0,idrac-DDQGPV3,23.2391936
2025-06-23 00:00:00+00:00,2025-06-23,23,0,idrac-DDQGPV3,23.738124091000003
2025-06-24 00:00:00+00:00,2025-06-24,24,0,idrac-DDQGPV3,21.506138548
2025-06-25 00:00:00+00:00,2025-06-25,25,0,idrac-DDQGPV3,20.876116229
2025-06-26 00:00:00+00:00,2025-06-26,26,0,idrac-DDQGPV3,20.94835854
2025-06-27 00:00:00+00:00,2025-06-27,27,0,idrac-DDQGPV3,20.430328074000002
2025-06-28 00:00:00+00:00,2025-06-28,28,0,idrac-DDQGPV3,21.231299664999998
2025-06-29 00:00:00+00:00,2025-06-29,29,0,idrac-DDQGPV3,21.041955778
2025-06-30 00:00:00+00:00,2025-06-30,30,0,idrac-DDQGPV3,20.903808577
2025-07-01 00:00:00+00:00,2025-07-01,1,0,idrac-DDQGPV3,21.000284049
2025-07-02 00:00:00+00:00,2025-07-02,2,0,idrac-DDQGPV3,21.024474618
2025-06-03 00:00:00+00:00,2025-06-03,3,0,idrac-FDQGPV3,20.678447267
2025-06-04 00:00:00+00:00,2025-06-04,4,0,idrac-FDQGPV3,21.002248836
2025-06-05 00:00:00+00:00,2025-06-05,5,0,idrac-FDQGPV3,21.173731811000003
2025-06-06 00:00:00+00:00,2025-06-06,6,0,idrac-FDQGPV3,21.270649569
2025-06-07 00:00:00+00:00,2025-06-07,7,0,idrac-FDQGPV3,21.492902869
2025-06-08 00:00:00+00:00,2025-06-08,8,0,idrac-FDQGPV3,21.049769413000003
2025-06-09 00:00:00+00:00,2025-06-09,9,0,idrac-FDQGPV3,0.0
2025-06-10 00:00:00+00:00,2025-06-10,10,0,idrac-FDQGPV3,0.0
2025-06-11 00:00:00+00:00,2025-06-11,11,0,idrac-FDQGPV3,21.196734541999998
2025-06-12 00:00:00+00:00,2025-06-12,12,0,idrac-FDQGPV3,20.784590092
2025-06-13 00:00:00+00:00,2025-06-13,13,0,idrac-FDQGPV3,0.0
2025-06-14 00:00:00+00:00,2025-06-14,14,0,idrac-FDQGPV3,20.927520902
2025-06-15 00:00:00+00:00,2025-06-15,15,0,idrac-FDQGPV3,0.0
2025-06-16 00:00:00+00:00,2025-06-16,16,0,idrac-FDQGPV3,0.0
2025-06-17 00:00:00+00:00,2025-06-17,17,0,idrac-FDQGPV3,0.0
2025-06-18 00:00:00+00:00,2025-06-18,18,0,idrac-FDQGPV3,21.257920032999998
2025-06-19 00:00:00+00:00,2025-06-19,19,0,idrac-FDQGPV3,20.921975471000003
2025-06-20 00:00:00+00:00,2025-06-20,20,0,idrac-FDQGPV3,20.271962776
2025-06-21 00:00:00+00:00,2025-06-21,21,0,idrac-FDQGPV3,20.607700543
2025-06-22 00:00:00+00:00,2025-06-22,22,0,idrac-FDQGPV3,20.749418666
2025-06-23 00:00:00+00:00,2025-06-23,23,0,idrac-FDQGPV3,0.0
2025-06-24 00:00:00+00:00,2025-06-24,24,0,idrac-FDQGPV3,20.789172727
2025-06-25 00:00:00+00:00,2025-06-25,25,0,idrac-FDQGPV3,20.927780162999998
2025-06-26 00:00:00+00:00,2025-06-26,26,0,idrac-FDQGPV3,21.490088769000003
2025-06-27 00:00:00+00:00,2025-06-27,27,0,idrac-FDQGPV3,20.638545344999997
2025-06-28 00:00:00+00:00,2025-06-28,28,0,idrac-FDQGPV3,21.201645658
2025-06-29 00:00:00+00:00,2025-06-29,29,0,idrac-FDQGPV3,20.890149518999998
2025-06-30 00:00:00+00:00,2025-06-30,30,0,idrac-FDQGPV3,20.601712805
2025-07-01 00:00:00+00:00,2025-07-01,1,0,idrac-FDQGPV3,21.021118296
2025-07-02 00:00:00+00:00,2025-07-02,2,0,idrac-FDQGPV3,21.427143432
